nama,re,alpha,cl,cd,cm,img,dibuat,diubah,cpx,mach
naca2415,500000,-9,-0.7355,0.01496,-0.0572,airfoil/naca2415_sdf_500000_0.0_-9.jpg,2021-11-26 01:46:31.779042 +00:00,2021-11-26 01:46:31.780042 +00:00,"[{""x"": 1.0, ""cpv"": 0.197}, {""x"": 0.971, ""cpv"": 0.073}, {""x"": 0.9261, ""cpv"": 0.028}, {""x"": 0.8503, ""cpv"": -0.004}, {""x"": 0.7979, ""cpv"": -0.028}, {""x"": 0.745, ""cpv"": -0.049}, {""x"": 0.6659, ""cpv"": -0.073}, {""x"": 0.6132, ""cpv"": -0.082}, {""x"": 0.5606, ""cpv"": -0.087}, {""x"": 0.482, ""cpv"": -0.088}, {""x"": 0.4303, ""cpv"": -0.084}, {""x"": 0.3793, ""cpv"": -0.071}, {""x"": 0.3043, ""cpv"": -0.028}, {""x"": 0.256, ""cpv"": 0.017}, {""x"": 0.2092, ""cpv"": 0.108}, {""x"": 0.1434, ""cpv"": 0.264}, {""x"": 0.1058, ""cpv"": 0.418}, {""x"": 0.0753, ""cpv"": 0.579}, {""x"": 0.0436, ""cpv"": 0.817}, {""x"": 0.0294, ""cpv"": 0.938}, {""x"": 0.019, ""cpv"": 0.999}, {""x"": 0.0085, ""cpv"": 0.849}, {""x"": 0.004, ""cpv"": 0.465}, {""x"": 0.0003, ""cpv"": -0.827}, {""x"": -0.0001, ""cpv"": -1.453}, {""x"": 0.0014, ""cpv"": -3.021}, {""x"": 0.0045, ""cpv"": -3.482}, {""x"": 0.0127, ""cpv"": -3.708}, {""x"": 0.0209, ""cpv"": -3.39}, {""x"": 0.0318, ""cpv"": -3.056}, {""x"": 0.0554, ""cpv"": -2.31}, {""x"": 0.0785, ""cpv"": -1.967}, {""x"": 0.1099, ""cpv"": -1.64}, {""x"": 0.1721, ""cpv"": -1.239}, {""x"": 0.2199, ""cpv"": -1.03}, {""x"": 0.2708, ""cpv"": -0.847}, {""x"": 0.3503, ""cpv"": -0.651}, {""x"": 0.4042, ""cpv"": -0.552}, {""x"": 0.4582, ""cpv"": -0.47}, {""x"": 0.5395, ""cpv"": -0.353}, {""x"": 0.5943, ""cpv"": -0.278}, {""x"": 0.6496, ""cpv"": -0.211}, {""x"": 0.7327, ""cpv"": -0.12}, {""x"": 0.7878, ""cpv"": -0.061}, {""x"": 0.8427, ""cpv"": 0.004}, {""x"": 0.9233, ""cpv"": 0.102}, {""x"": 0.9702, ""cpv"": 0.161}, {""x"": 1.0, ""cpv"": 0.197}]",0
naca2415,500000,-8,-0.6237,0.01347,-0.0578,airfoil/naca2415_sdf_500000_0.0_-8.jpg,2021-11-26 01:46:31.779042 +00:00,2021-11-26 01:46:31.780042 +00:00,"[{""x"": 1.0, ""cpv"": 0.211}, {""x"": 0.971, ""cpv"": 0.117}, {""x"": 0.9261, ""cpv"": 0.005}, {""x"": 0.8503, ""cpv"": -0.025}, {""x"": 0.7979, ""cpv"": -0.049}, {""x"": 0.745, ""cpv"": -0.072}, {""x"": 0.6659, ""cpv"": -0.101}, {""x"": 0.6132, ""cpv"": -0.114}, {""x"": 0.5606, ""cpv"": -0.124}, {""x"": 0.482, ""cpv"": -0.132}, {""x"": 0.4303, ""cpv"": -0.133}, {""x"": 0.3793, ""cpv"": -0.125}, {""x"": 0.3043, ""cpv"": -0.092}, {""x"": 0.256, ""cpv"": -0.054}, {""x"": 0.2092, ""cpv"": 0.03}, {""x"": 0.1434, ""cpv"": 0.176}, {""x"": 0.1058, ""cpv"": 0.326}, {""x"": 0.0753, ""cpv"": 0.486}, {""x"": 0.0436, ""cpv"": 0.736}, {""x"": 0.0294, ""cpv"": 0.878}, {""x"": 0.019, ""cpv"": 0.977}, {""x"": 0.0085, ""cpv"": 0.938}, {""x"": 0.004, ""cpv"": 0.667}, {""x"": 0.0003, ""cpv"": -0.378}, {""x"": -0.0001, ""cpv"": -0.912}, {""x"": 0.0014, ""cpv"": -2.351}, {""x"": 0.0045, ""cpv"": -2.846}, {""x"": 0.0127, ""cpv"": -3.176}, {""x"": 0.0209, ""cpv"": -2.951}, {""x"": 0.0318, ""cpv"": -2.622}, {""x"": 0.0554, ""cpv"": -2.238}, {""x"": 0.0785, ""cpv"": -1.762}, {""x"": 0.1099, ""cpv"": -1.483}, {""x"": 0.1721, ""cpv"": -1.133}, {""x"": 0.2199, ""cpv"": -0.946}, {""x"": 0.2708, ""cpv"": -0.779}, {""x"": 0.3503, ""cpv"": -0.601}, {""x"": 0.4042, ""cpv"": -0.51}, {""x"": 0.4582, ""cpv"": -0.435}, {""x"": 0.5395, ""cpv"": -0.327}, {""x"": 0.5943, ""cpv"": -0.257}, {""x"": 0.6496, ""cpv"": -0.194}, {""x"": 0.7327, ""cpv"": -0.109}, {""x"": 0.7878, ""cpv"": -0.053}, {""x"": 0.8427, ""cpv"": 0.01}, {""x"": 0.9233, ""cpv"": 0.108}, {""x"": 0.9702, ""cpv"": 0.17}, {""x"": 1.0, ""cpv"": 0.211}]",0
naca2415,500000,-7,-0.516,0.0122,-0.0571,airfoil/naca2415_sdf_500000_0.0_-7.jpg,2021-11-26 01:46:31.779042 +00:00,2021-11-26 01:46:31.780042 +00:00,"[{""x"": 1.0, ""cpv"": 0.221}, {""x"": 0.971, ""cpv"": 0.139}, {""x"": 0.9261, ""cpv"": 0.015}, {""x"": 0.8503, ""cpv"": -0.046}, {""x"": 0.7979, ""cpv"": -0.069}, {""x"": 0.745, ""cpv"": -0.094}, {""x"": 0.6659, ""cpv"": -0.127}, {""x"": 0.6132, ""cpv"": -0.145}, {""x"": 0.5606, ""cpv"": -0.158}, {""x"": 0.482, ""cpv"": -0.174}, {""x"": 0.4303, ""cpv"": -0.181}, {""x"": 0.3793, ""cpv"": -0.179}, {""x"": 0.3043, ""cpv"": -0.157}, {""x"": 0.256, ""cpv"": -0.126}, {""x"": 0.2092, ""cpv"": -0.048}, {""x"": 0.1434, ""cpv"": 0.084}, {""x"": 0.1058, ""cpv"": 0.229}, {""x"": 0.0753, ""cpv"": 0.385}, {""x"": 0.0436, ""cpv"": 0.643}, {""x"": 0.0294, ""cpv"": 0.801}, {""x"": 0.019, ""cpv"": 0.93}, {""x"": 0.0085, ""cpv"": 0.987}, {""x"": 0.004, ""cpv"": 0.82}, {""x"": 0.0003, ""cpv"": 0.004}, {""x"": -0.0001, ""cpv"": -0.444}, {""x"": 0.0014, ""cpv"": -1.749}, {""x"": 0.0045, ""cpv"": -2.264}, {""x"": 0.0127, ""cpv"": -2.676}, {""x"": 0.0209, ""cpv"": -2.538}, {""x"": 0.0318, ""cpv"": -2.254}, {""x"": 0.0554, ""cpv"": -1.92}, {""x"": 0.0785, ""cpv"": -1.657}, {""x"": 0.1099, ""cpv"": -1.326}, {""x"": 0.1721, ""cpv"": -1.027}, {""x"": 0.2199, ""cpv"": -0.863}, {""x"": 0.2708, ""cpv"": -0.713}, {""x"": 0.3503, ""cpv"": -0.551}, {""x"": 0.4042, ""cpv"": -0.47}, {""x"": 0.4582, ""cpv"": -0.401}, {""x"": 0.5395, ""cpv"": -0.302}, {""x"": 0.5943, ""cpv"": -0.236}, {""x"": 0.6496, ""cpv"": -0.177}, {""x"": 0.7327, ""cpv"": -0.099}, {""x"": 0.7878, ""cpv"": -0.047}, {""x"": 0.8427, ""cpv"": 0.014}, {""x"": 0.9233, ""cpv"": 0.111}, {""x"": 0.9702, ""cpv"": 0.175}, {""x"": 1.0, ""cpv"": 0.221}]",0
naca2415,500000,-6,-0.4082,0.0112,-0.0561,airfoil/naca2415_sdf_500000_0.0_-6.jpg,2021-11-26 01:46:31.779042 +00:00,2021-11-26 01:46:31.780042 +00:00,"[{""x"": 1.0, ""cpv"": 0.228}, {""x"": 0.971, ""cpv"": 0.144}, {""x"": 0.9261, ""cpv"": 0.054}, {""x"": 0.8503, ""cpv"": -0.071}, {""x"": 0.7979, ""cpv"": -0.092}, {""x"": 0.745, ""cpv"": -0.116}, {""x"": 0.6659, ""cpv"": -0.154}, {""x"": 0.6132, ""cpv"": -0.175}, {""x"": 0.5606, ""cpv"": -0.193}, {""x"": 0.482, ""cpv"": -0.216}, {""x"": 0.4303, ""cpv"": -0.229}, {""x"": 0.3793, ""cpv"": -0.234}, {""x"": 0.3043, ""cpv"": -0.222}, {""x"": 0.256, ""cpv"": -0.2}, {""x"": 0.2092, ""cpv"": -0.13}, {""x"": 0.1434, ""cpv"": -0.011}, {""x"": 0.1058, ""cpv"": 0.127}, {""x"": 0.0753, ""cpv"": 0.276}, {""x"": 0.0436, ""cpv"": 0.535}, {""x"": 0.0294, ""cpv"": 0.705}, {""x"": 0.019, ""cpv"": 0.856}, {""x"": 0.0085, ""cpv"": 0.999}, {""x"": 0.004, ""cpv"": 0.926}, {""x"": 0.0003, ""cpv"": 0.325}, {""x"": -0.0001, ""cpv"": -0.039}, {""x"": 0.0014, ""cpv"": -1.202}, {""x"": 0.0045, ""cpv"": -1.725}, {""x"": 0.0127, ""cpv"": -2.201}, {""x"": 0.0209, ""cpv"": -2.141}, {""x"": 0.0318, ""cpv"": -1.92}, {""x"": 0.0554, ""cpv"": -1.645}, {""x"": 0.0785, ""cpv"": -1.471}, {""x"": 0.1099, ""cpv"": -1.22}, {""x"": 0.1721, ""cpv"": -0.919}, {""x"": 0.2199, ""cpv"": -0.779}, {""x"": 0.2708, ""cpv"": -0.646}, {""x"": 0.3503, ""cpv"": -0.502}, {""x"": 0.4042, ""cpv"": -0.428}, {""x"": 0.4582, ""cpv"": -0.367}, {""x"": 0.5395, ""cpv"": -0.275}, {""x"": 0.5943, ""cpv"": -0.214}, {""x"": 0.6496, ""cpv"": -0.16}, {""x"": 0.7327, ""cpv"": -0.088}, {""x"": 0.7878, ""cpv"": -0.039}, {""x"": 0.8427, ""cpv"": 0.018}, {""x"": 0.9233, ""cpv"": 0.112}, {""x"": 0.9702, ""cpv"": 0.179}, {""x"": 1.0, ""cpv"": 0.228}]",0
naca2415,500000,-5,-0.3006,0.01044,-0.0551,airfoil/naca2415_sdf_500000_0.0_-5.jpg,2021-11-26 01:46:31.779042 +00:00,2021-11-26 01:46:31.780042 +00:00,"[{""x"": 1.0, ""cpv"": 0.232}, {""x"": 0.971, ""cpv"": 0.143}, {""x"": 0.9261, ""cpv"": 0.055}, {""x"": 0.8503, ""cpv"": -0.071}, {""x"": 0.7979, ""cpv"": -0.118}, {""x"": 0.745, ""cpv"": -0.141}, {""x"": 0.6659, ""cpv"": -0.181}, {""x"": 0.6132, ""cpv"": -0.205}, {""x"": 0.5606, ""cpv"": -0.228}, {""x"": 0.482, ""cpv"": -0.258}, {""x"": 0.4303, ""cpv"": -0.277}, {""x"": 0.3793, ""cpv"": -0.288}, {""x"": 0.3043, ""cpv"": -0.288}, {""x"": 0.256, ""cpv"": -0.275}, {""x"": 0.2092, ""cpv"": -0.213}, {""x"": 0.1434, ""cpv"": -0.11}, {""x"": 0.1058, ""cpv"": 0.018}, {""x"": 0.0753, ""cpv"": 0.158}, {""x"": 0.0436, ""cpv"": 0.414}, {""x"": 0.0294, ""cpv"": 0.591}, {""x"": 0.019, ""cpv"": 0.757}, {""x"": 0.0085, ""cpv"": 0.973}, {""x"": 0.004, ""cpv"": 0.986}, {""x"": 0.0003, ""cpv"": 0.584}, {""x"": -0.0001, ""cpv"": 0.299}, {""x"": 0.0014, ""cpv"": -0.715}, {""x"": 0.0045, ""cpv"": -1.233}, {""x"": 0.0127, ""cpv"": -1.756}, {""x"": 0.0209, ""cpv"": -1.763}, {""x"": 0.0318, ""cpv"": -1.607}, {""x"": 0.0554, ""cpv"": -1.408}, {""x"": 0.0785, ""cpv"": -1.26}, {""x"": 0.1099, ""cpv"": -1.109}, {""x"": 0.1721, ""cpv"": -0.811}, {""x"": 0.2199, ""cpv"": -0.694}, {""x"": 0.2708, ""cpv"": -0.578}, {""x"": 0.3503, ""cpv"": -0.451}, {""x"": 0.4042, ""cpv"": -0.386}, {""x"": 0.4582, ""cpv"": -0.331}, {""x"": 0.5395, ""cpv"": -0.249}, {""x"": 0.5943, ""cpv"": -0.192}, {""x"": 0.6496, ""cpv"": -0.142}, {""x"": 0.7327, ""cpv"": -0.076}, {""x"": 0.7878, ""cpv"": -0.031}, {""x"": 0.8427, ""cpv"": 0.023}, {""x"": 0.9233, ""cpv"": 0.113}, {""x"": 0.9702, ""cpv"": 0.18}, {""x"": 1.0, ""cpv"": 0.232}]",0
naca2415,500000,-4,-0.193,0.00976,-0.054,airfoil/naca2415_sdf_500000_0.0_-4.jpg,2021-11-26 01:46:31.779042 +00:00,2021-11-26 01:46:31.780042 +00:00,"[{""x"": 1.0, ""cpv"": 0.236}, {""x"": 0.971, ""cpv"": 0.143}, {""x"": 0.9261, ""cpv"": 0.049}, {""x"": 0.8503, ""cpv"": -0.044}, {""x"": 0.7979, ""cpv"": -0.131}, {""x"": 0.745, ""cpv"": -0.17}, {""x"": 0.6659, ""cpv"": -0.209}, {""x"": 0.6132, ""cpv"": -0.236}, {""x"": 0.5606, ""cpv"": -0.262}, {""x"": 0.482, ""cpv"": -0.301}, {""x"": 0.4303, ""cpv"": -0.325}, {""x"": 0.3793, ""cpv"": -0.343}, {""x"": 0.3043, ""cpv"": -0.355}, {""x"": 0.256, ""cpv"": -0.351}, {""x"": 0.2092, ""cpv"": -0.298}, {""x"": 0.1434, ""cpv"": -0.214}, {""x"": 0.1058, ""cpv"": -0.096}, {""x"": 0.0753, ""cpv"": 0.032}, {""x"": 0.0436, ""cpv"": 0.279}, {""x"": 0.0294, ""cpv"": 0.457}, {""x"": 0.019, ""cpv"": 0.632}, {""x"": 0.0085, ""cpv"": 0.91}, {""x"": 0.004, ""cpv"": 0.999}, {""x"": 0.0003, ""cpv"": 0.781}, {""x"": -0.0001, ""cpv"": 0.572}, {""x"": 0.0014, ""cpv"": -0.288}, {""x"": 0.0045, ""cpv"": -0.789}, {""x"": 0.0127, ""cpv"": -1.341}, {""x"": 0.0209, ""cpv"": -1.407}, {""x"": 0.0318, ""cpv"": -1.312}, {""x"": 0.0554, ""cpv"": -1.187}, {""x"": 0.0785, ""cpv"": -1.076}, {""x"": 0.1099, ""cpv"": -0.943}, {""x"": 0.1721, ""cpv"": -0.776}, {""x"": 0.2199, ""cpv"": -0.608}, {""x"": 0.2708, ""cpv"": -0.505}, {""x"": 0.3503, ""cpv"": -0.399}, {""x"": 0.4042, ""cpv"": -0.343}, {""x"": 0.4582, ""cpv"": -0.295}, {""x"": 0.5395, ""cpv"": -0.221}, {""x"": 0.5943, ""cpv"": -0.169}, {""x"": 0.6496, ""cpv"": -0.123}, {""x"": 0.7327, ""cpv"": -0.063}, {""x"": 0.7878, ""cpv"": -0.022}, {""x"": 0.8427, ""cpv"": 0.028}, {""x"": 0.9233, ""cpv"": 0.114}, {""x"": 0.9702, ""cpv"": 0.18}, {""x"": 1.0, ""cpv"": 0.236}]",0
naca2415,500000,-3,-0.085,0.0093,-0.053,airfoil/naca2415_sdf_500000_0.0_-3.jpg,2021-11-26 01:46:31.779042 +00:00,2021-11-26 01:46:31.780042 +00:00,"[{""x"": 1.0, ""cpv"": 0.237}, {""x"": 0.971, ""cpv"": 0.144}, {""x"": 0.9261, ""cpv"": 0.044}, {""x"": 0.8503, ""cpv"": -0.056}, {""x"": 0.7979, ""cpv"": -0.101}, {""x"": 0.745, ""cpv"": -0.187}, {""x"": 0.6659, ""cpv"": -0.24}, {""x"": 0.6132, ""cpv"": -0.268}, {""x"": 0.5606, ""cpv"": -0.298}, {""x"": 0.482, ""cpv"": -0.343}, {""x"": 0.4303, ""cpv"": -0.374}, {""x"": 0.3793, ""cpv"": -0.399}, {""x"": 0.3043, ""cpv"": -0.423}, {""x"": 0.256, ""cpv"": -0.428}, {""x"": 0.2092, ""cpv"": -0.386}, {""x"": 0.1434, ""cpv"": -0.321}, {""x"": 0.1058, ""cpv"": -0.216}, {""x"": 0.0753, ""cpv"": -0.102}, {""x"": 0.0436, ""cpv"": 0.13}, {""x"": 0.0294, ""cpv"": 0.306}, {""x"": 0.019, ""cpv"": 0.481}, {""x"": 0.0085, ""cpv"": 0.809}, {""x"": 0.004, ""cpv"": 0.965}, {""x"": 0.0003, ""cpv"": 0.916}, {""x"": -0.0001, ""cpv"": 0.778}, {""x"": 0.0014, ""cpv"": 0.081}, {""x"": 0.0045, ""cpv"": -0.391}, {""x"": 0.0127, ""cpv"": -0.956}, {""x"": 0.0209, ""cpv"": -1.072}, {""x"": 0.0318, ""cpv"": -1.033}, {""x"": 0.0554, ""cpv"": -0.976}, {""x"": 0.0785, ""cpv"": -0.903}, {""x"": 0.1099, ""cpv"": -0.799}, {""x"": 0.1721, ""cpv"": -0.652}, {""x"": 0.2199, ""cpv"": -0.573}, {""x"": 0.2708, ""cpv"": -0.446}, {""x"": 0.3503, ""cpv"": -0.342}, {""x"": 0.4042, ""cpv"": -0.297}, {""x"": 0.4582, ""cpv"": -0.257}, {""x"": 0.5395, ""cpv"": -0.192}, {""x"": 0.5943, ""cpv"": -0.145}, {""x"": 0.6496, ""cpv"": -0.104}, {""x"": 0.7327, ""cpv"": -0.049}, {""x"": 0.7878, ""cpv"": -0.012}, {""x"": 0.8427, ""cpv"": 0.035}, {""x"": 0.9233, ""cpv"": 0.115}, {""x"": 0.9702, ""cpv"": 0.18}, {""x"": 1.0, ""cpv"": 0.237}]",0
naca2415,500000,-2,0.0236,0.009,-0.052,airfoil/naca2415_sdf_500000_0.0_-2.jpg,2021-11-26 01:46:31.779042 +00:00,2021-11-26 01:46:31.780042 +00:00,"[{""x"": 1.0, ""cpv"": 0.238}, {""x"": 0.971, ""cpv"": 0.146}, {""x"": 0.9261, ""cpv"": 0.041}, {""x"": 0.8503, ""cpv"": -0.068}, {""x"": 0.7979, ""cpv"": -0.116}, {""x"": 0.745, ""cpv"": -0.162}, {""x"": 0.6659, ""cpv"": -0.279}, {""x"": 0.6132, ""cpv"": -0.304}, {""x"": 0.5606, ""cpv"": -0.335}, {""x"": 0.482, ""cpv"": -0.387}, {""x"": 0.4303, ""cpv"": -0.423}, {""x"": 0.3793, ""cpv"": -0.455}, {""x"": 0.3043, ""cpv"": -0.492}, {""x"": 0.256, ""cpv"": -0.508}, {""x"": 0.2092, ""cpv"": -0.476}, {""x"": 0.1434, ""cpv"": -0.432}, {""x"": 0.1058, ""cpv"": -0.342}, {""x"": 0.0753, ""cpv"": -0.245}, {""x"": 0.0436, ""cpv"": -0.032}, {""x"": 0.0294, ""cpv"": 0.135}, {""x"": 0.019, ""cpv"": 0.304}, {""x"": 0.0085, ""cpv"": 0.67}, {""x"": 0.004, ""cpv"": 0.884}, {""x"": 0.0003, ""cpv"": 0.987}, {""x"": -0.0001, ""cpv"": 0.918}, {""x"": 0.0014, ""cpv"": 0.388}, {""x"": 0.0045, ""cpv"": -0.042}, {""x"": 0.0127, ""cpv"": -0.604}, {""x"": 0.0209, ""cpv"": -0.76}, {""x"": 0.0318, ""cpv"": -0.771}, {""x"": 0.0554, ""cpv"": -0.775}, {""x"": 0.0785, ""cpv"": -0.737}, {""x"": 0.1099, ""cpv"": -0.664}, {""x"": 0.1721, ""cpv"": -0.549}, {""x"": 0.2199, ""cpv"": -0.479}, {""x"": 0.2708, ""cpv"": -0.413}, {""x"": 0.3503, ""cpv"": -0.29}, {""x"": 0.4042, ""cpv"": -0.246}, {""x"": 0.4582, ""cpv"": -0.217}, {""x"": 0.5395, ""cpv"": -0.162}, {""x"": 0.5943, ""cpv"": -0.12}, {""x"": 0.6496, ""cpv"": -0.083}, {""x"": 0.7327, ""cpv"": -0.035}, {""x"": 0.7878, ""cpv"": -0.002}, {""x"": 0.8427, ""cpv"": 0.042}, {""x"": 0.9233, ""cpv"": 0.116}, {""x"": 0.9702, ""cpv"": 0.179}, {""x"": 1.0, ""cpv"": 0.238}]",0
naca2415,500000,-1,0.1319,0.00876,-0.0511,airfoil/naca2415_sdf_500000_0.0_-1.jpg,2021-11-26 01:46:31.779042 +00:00,2021-11-26 01:46:31.780042 +00:00,"[{""x"": 1.0, ""cpv"": 0.237}, {""x"": 0.971, ""cpv"": 0.149}, {""x"": 0.9261, ""cpv"": 0.041}, {""x"": 0.8503, ""cpv"": -0.078}, {""x"": 0.7979, ""cpv"": -0.132}, {""x"": 0.745, ""cpv"": -0.181}, {""x"": 0.6659, ""cpv"": -0.26}, {""x"": 0.6132, ""cpv"": -0.348}, {""x"": 0.5606, ""cpv"": -0.376}, {""x"": 0.482, ""cpv"": -0.431}, {""x"": 0.4303, ""cpv"": -0.472}, {""x"": 0.3793, ""cpv"": -0.511}, {""x"": 0.3043, ""cpv"": -0.562}, {""x"": 0.256, ""cpv"": -0.588}, {""x"": 0.2092, ""cpv"": -0.567}, {""x"": 0.1434, ""cpv"": -0.546}, {""x"": 0.1058, ""cpv"": -0.473}, {""x"": 0.0753, ""cpv"": -0.395}, {""x"": 0.0436, ""cpv"": -0.207}, {""x"": 0.0294, ""cpv"": -0.054}, {""x"": 0.019, ""cpv"": 0.102}, {""x"": 0.0085, ""cpv"": 0.493}, {""x"": 0.004, ""cpv"": 0.756}, {""x"": 0.0003, ""cpv"": 0.996}, {""x"": -0.0001, ""cpv"": 0.989}, {""x"": 0.0014, ""cpv"": 0.633}, {""x"": 0.0045, ""cpv"": 0.258}, {""x"": 0.0127, ""cpv"": -0.285}, {""x"": 0.0209, ""cpv"": -0.472}, {""x"": 0.0318, ""cpv"": -0.527}, {""x"": 0.0554, ""cpv"": -0.584}, {""x"": 0.0785, ""cpv"": -0.578}, {""x"": 0.1099, ""cpv"": -0.534}, {""x"": 0.1721, ""cpv"": -0.454}, {""x"": 0.2199, ""cpv"": -0.397}, {""x"": 0.2708, ""cpv"": -0.337}, {""x"": 0.3503, ""cpv"": -0.271}, {""x"": 0.4042, ""cpv"": -0.231}, {""x"": 0.4582, ""cpv"": -0.172}, {""x"": 0.5395, ""cpv"": -0.128}, {""x"": 0.5943, ""cpv"": -0.093}, {""x"": 0.6496, ""cpv"": -0.061}, {""x"": 0.7327, ""cpv"": -0.019}, {""x"": 0.7878, ""cpv"": 0.01}, {""x"": 0.8427, ""cpv"": 0.049}, {""x"": 0.9233, ""cpv"": 0.118}, {""x"": 0.9702, ""cpv"": 0.177}, {""x"": 1.0, ""cpv"": 0.237}]",0
naca2415,500000,0,0.2385,0.00846,-0.0499,airfoil/naca2415_sdf_500000_0.0_0.jpg,2021-11-26 01:46:31.779042 +00:00,2021-11-26 01:46:31.780042 +00:00,"[{""x"": 1.0, ""cpv"": 0.237}, {""x"": 0.971, ""cpv"": 0.152}, {""x"": 0.9261, ""cpv"": 0.042}, {""x"": 0.8503, ""cpv"": -0.085}, {""x"": 0.7979, ""cpv"": -0.145}, {""x"": 0.745, ""cpv"": -0.201}, {""x"": 0.6659, ""cpv"": -0.272}, {""x"": 0.6132, ""cpv"": -0.332}, {""x"": 0.5606, ""cpv"": -0.424}, {""x"": 0.482, ""cpv"": -0.477}, {""x"": 0.4303, ""cpv"": -0.522}, {""x"": 0.3793, ""cpv"": -0.568}, {""x"": 0.3043, ""cpv"": -0.631}, {""x"": 0.256, ""cpv"": -0.668}, {""x"": 0.2092, ""cpv"": -0.66}, {""x"": 0.1434, ""cpv"": -0.663}, {""x"": 0.1058, ""cpv"": -0.608}, {""x"": 0.0753, ""cpv"": -0.552}, {""x"": 0.0436, ""cpv"": -0.394}, {""x"": 0.0294, ""cpv"": -0.259}, {""x"": 0.019, ""cpv"": -0.123}, {""x"": 0.0085, ""cpv"": 0.281}, {""x"": 0.004, ""cpv"": 0.582}, {""x"": 0.0003, ""cpv"": 0.941}, {""x"": -0.0001, ""cpv"": 0.994}, {""x"": 0.0014, ""cpv"": 0.815}, {""x"": 0.0045, ""cpv"": 0.505}, {""x"": 0.0127, ""cpv"": -0.003}, {""x"": 0.0209, ""cpv"": -0.211}, {""x"": 0.0318, ""cpv"": -0.302}, {""x"": 0.0554, ""cpv"": -0.404}, {""x"": 0.0785, ""cpv"": -0.428}, {""x"": 0.1099, ""cpv"": -0.411}, {""x"": 0.1721, ""cpv"": -0.362}, {""x"": 0.2199, ""cpv"": -0.321}, {""x"": 0.2708, ""cpv"": -0.271}, {""x"": 0.3503, ""cpv"": -0.213}, {""x"": 0.4042, ""cpv"": -0.184}, {""x"": 0.4582, ""cpv"": -0.161}, {""x"": 0.5395, ""cpv"": -0.124}, {""x"": 0.5943, ""cpv"": -0.06}, {""x"": 0.6496, ""cpv"": -0.032}, {""x"": 0.7327, ""cpv"": 0.0}, {""x"": 0.7878, ""cpv"": 0.023}, {""x"": 0.8427, ""cpv"": 0.058}, {""x"": 0.9233, ""cpv"": 0.12}, {""x"": 0.9702, ""cpv"": 0.176}, {""x"": 1.0, ""cpv"": 0.237}]",0
naca2415,500000,1,0.344,0.00843,-0.0483,airfoil/naca2415_sdf_500000_0.0_1.jpg,2021-11-26 01:46:31.779042 +00:00,2021-11-26 01:46:31.780042 +00:00,"[{""x"": 1.0, ""cpv"": 0.234}, {""x"": 0.971, ""cpv"": 0.155}, {""x"": 0.9261, ""cpv"": 0.044}, {""x"": 0.8503, ""cpv"": -0.09}, {""x"": 0.7979, ""cpv"": -0.156}, {""x"": 0.745, ""cpv"": -0.218}, {""x"": 0.6659, ""cpv"": -0.3}, {""x"": 0.6132, ""cpv"": -0.348}, {""x"": 0.5606, ""cpv"": -0.404}, {""x"": 0.482, ""cpv"": -0.531}, {""x"": 0.4303, ""cpv"": -0.575}, {""x"": 0.3793, ""cpv"": -0.625}, {""x"": 0.3043, ""cpv"": -0.701}, {""x"": 0.256, ""cpv"": -0.749}, {""x"": 0.2092, ""cpv"": -0.754}, {""x"": 0.1434, ""cpv"": -0.783}, {""x"": 0.1058, ""cpv"": -0.748}, {""x"": 0.0753, ""cpv"": -0.715}, {""x"": 0.0436, ""cpv"": -0.593}, {""x"": 0.0294, ""cpv"": -0.481}, {""x"": 0.019, ""cpv"": -0.372}, {""x"": 0.0085, ""cpv"": 0.033}, {""x"": 0.004, ""cpv"": 0.364}, {""x"": 0.0003, ""cpv"": 0.824}, {""x"": -0.0001, ""cpv"": 0.931}, {""x"": 0.0014, ""cpv"": 0.935}, {""x"": 0.0045, ""cpv"": 0.703}, {""x"": 0.0127, ""cpv"": 0.245}, {""x"": 0.0209, ""cpv"": 0.025}, {""x"": 0.0318, ""cpv"": -0.095}, {""x"": 0.0554, ""cpv"": -0.235}, {""x"": 0.0785, ""cpv"": -0.284}, {""x"": 0.1099, ""cpv"": -0.292}, {""x"": 0.1721, ""cpv"": -0.274}, {""x"": 0.2199, ""cpv"": -0.247}, {""x"": 0.2708, ""cpv"": -0.208}, {""x"": 0.3503, ""cpv"": -0.162}, {""x"": 0.4042, ""cpv"": -0.139}, {""x"": 0.4582, ""cpv"": -0.119}, {""x"": 0.5395, ""cpv"": -0.086}, {""x"": 0.5943, ""cpv"": -0.063}, {""x"": 0.6496, ""cpv"": -0.047}, {""x"": 0.7327, ""cpv"": 0.024}, {""x"": 0.7878, ""cpv"": 0.042}, {""x"": 0.8427, ""cpv"": 0.07}, {""x"": 0.9233, ""cpv"": 0.124}, {""x"": 0.9702, ""cpv"": 0.174}, {""x"": 1.0, ""cpv"": 0.234}]",0
